id,score_date,segment_smb,segment_non_smb,segment_commercial,segment_enterprise,segment_midmarket,region_emea,region_apac,region_latam,region_amer,customer_age_quarters,sales_assisted,legacy_flag,product_counts,billing_dunning_not_ok,crm_industry_current,crm_employee_range,crm_success_owner_change,csat_score,csat_response_rate,nps_score,nps_score_all_time,avg_nps_rating,avg_nps_rating_all_time,outreach_call_90dayflag,num_low_sev_outages,num_high_sev_outages,months_since_high_sev_outage,num_tickets_deflected,max_tickets_per_agent,current_arr,future_arr,arr_change,fx_impact,seat_change_arr,product_change_arr,discount_arr_usd,team_plus,pro_plus,ent_plus,discount_arr_usd_percentage,product_counts_percentage,total_pool_max_agents,max_seats,agent_utilization,is_provisioned_any_channel_M_before,max_seats_M_before,agent_utilization_increase,agent_utilization_decrease,seat_utilization,seat_utilization_M_before,seat_utilization_increase,seat_utilization_decrease
JMAN_2461549,2023-03-03,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Financial Services,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,21.0,0,146,5261.4,5481.0,26.4,193.2,-767.88,0.0,0.0,1,1,0,100,100,0,7.0,0.142857143,7.0,7.0,0,1,1.0,1.0,0,0
JMAN_10097075,2023-03-03,0,1,0,1,0,0,0,0,1,27,1,0,3,0,Energy & Utilities,5000+,0,0,0,0.0,0.0,0.0,0.0,0,11,0,12.0,0,54,36984.0,1668.0,-36984.0,0.0,0.0,-10040.88,0.0,1,1,0,100,100,0,46.0,0.0,46.0,46.0,0,1,1.0,1.0,0,0
JMAN_18390989,2023-02-10,0,1,0,0,1,1,0,0,0,17,0,0,1,0,Financial Services,1000 - 4999,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,672.0,672.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,4.0,0.0,0.0,4.0,0,0,0.0,0.0,0,0
JMAN_2405792,2023-02-24,0,1,0,0,1,1,0,0,0,18,1,0,1,0,Financial Services,1000 - 4999,0,0,0,0.0,-100.0,0.0,6.0,0,0,0,20.0,0,2,5844.48,6712.32,741.84,126.0,0.0,0.0,0.0,1,1,1,100,100,0,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_9228504,2023-01-27,0,1,0,0,0,1,0,0,0,15,1,0,4,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,19.0,0,0,20531.64,20772.0,0.0,240.36,0.0,0.0,0.0,1,1,0,100,100,0,20.0,0.0,20.0,20.0,0,1,0.5,1.0,0,1
JMAN_9897184,2023-03-03,0,1,0,0,0,1,0,0,0,11,1,0,1,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,15.0,0,77,35640.0,35640.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,30.0,0.238095238,22.0,30.0,0,1,0.7,0.733333333,0,1
JMAN_2475069,2023-01-13,0,1,0,0,0,1,0,0,0,16,1,0,7,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,13.0,1,115,8400.6,8498.76,0.0,98.16,0.0,0.0,0.0,1,1,1,100,100,0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9026296,2023-03-03,0,1,0,1,0,1,0,0,0,17,0,0,5,0,Media & Entertainment,5000+,0,100,100,0.0,0.0,0.0,0.0,1,0,0,21.0,0,46,7006.68,6619.56,-640.56,253.44,-640.5709091,0.0,0.0,1,0,0,100,100,0,22.0,0.095238095,21.0,22.0,0,1,0.954545455,0.954545455,0,0
JMAN_9001140,2023-01-20,1,0,0,0,0,0,0,1,0,16,1,0,1,0,Technology,50 - 99,0,100,25,-100.0,-100.0,2.0,2.0,0,8,0,10.0,0,174,16500.0,16500.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,11.0,0.181818182,11.0,11.0,0,1,1.0,1.0,0,0
JMAN_9008468,2023-03-24,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Manufacturing & Resources,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,21.0,0,2,611.4,626.28,0.0,14.88,0.0,0.0,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9021938,2023-02-24,0,1,0,0,0,1,0,0,0,17,0,0,4,0,Manufacturing & Resources,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,20.0,0,4,4296.0,5256.0,960.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_9084076,2023-01-20,1,0,0,0,0,0,1,0,0,17,0,0,5,0,Technology,100 - 249,0,0,0,0.0,0.0,0.0,0.0,0,6,0,10.0,0,0,768.0,768.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2465892,2023-03-03,1,0,0,0,0,0,1,0,0,17,1,0,6,0,Consumer Services,50 - 99,0,0,0,0.0,0.0,0.0,0.0,0,4,0,3.0,0,8,18432.0,18432.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,12.0,0.166666667,12.0,12.0,0,1,1.0,1.0,0,0
JMAN_2476321,2023-02-10,1,0,0,0,0,1,0,0,0,17,1,0,1,0,Transportation,50 - 99,0,100,60,0.0,0.0,0.0,0.0,0,0,0,14.0,0,158,3792.0,3792.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,4.0,0.5,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_2481252,2023-02-10,1,0,0,0,0,1,0,0,0,17,1,0,3,0,Education,100 - 249,0,0,0,50.0,50.0,8.5,8.5,0,0,0,14.0,0,116,11880.0,11880.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,10.0,0.0,9.0,10.0,0,1,0.9,0.9,0,0
JMAN_9017319,2023-01-27,0,1,1,0,0,0,1,0,0,17,0,0,4,0,Media & Entertainment,500 - 999,0,0,0,0.0,0.0,0.0,0.0,0,6,0,10.0,0,0,1980.0,2508.0,528.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,4.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_2477855,2023-03-31,0,1,0,0,0,1,0,0,0,17,0,0,5,0,"Retail, Wholesale & Distribution",Unknown,0,0,0,-100.0,-100.0,3.0,3.0,0,5,0,1.0,0,10,1019.16,1044.0,0.0,24.84,0.0,0.0,0.0,1,1,0,100,100,0,4.0,0.0,3.0,4.0,0,1,0.5,0.75,0,1
JMAN_18362858,2023-02-03,0,1,0,0,0,0,1,0,0,17,0,0,1,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,228.0,228.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0
JMAN_11015261,2023-03-10,0,1,0,0,1,0,0,0,1,5,1,0,1,0,Government,50 - 99,0,0,0,0.0,0.0,0.0,0.0,0,0,0,17.0,0,12,16073.28,16073.28,0.0,0.0,0.0,0.0,-666.72,1,1,0,100,100,0,15.0,0.083333333,12.0,15.0,0,1,0.8,0.8,0,0
JMAN_18410811,2023-03-24,0,1,0,0,0,1,0,0,0,17,0,0,1,0,Unknown,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,912.0,1104.0,192.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,4.0,0.0,0.0,4.0,0,0,0.0,0.0,0,0
JMAN_2466897,2023-02-24,0,1,0,0,0,0,0,0,1,17,0,0,3,0,Unknown,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,12,0,5.0,0,0,108.0,132.0,24.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_2457317,2023-01-13,0,1,0,0,0,0,0,0,1,16,0,0,2,0,Unknown,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,9,0,10.0,0,16,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,2.0,1.0,1.0,2.0,0,0,0.5,0.5,0,0
JMAN_2455113,2023-03-10,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Unknown,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,8,0,4.0,0,2,300.0,300.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_18410389,2023-03-10,0,1,0,0,0,0,0,1,0,17,0,0,1,0,Unknown,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,228.0,228.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0
JMAN_10601345,2023-02-10,0,1,0,0,1,0,0,0,1,16,0,0,2,0,Government,100 - 249,0,0,0,0.0,0.0,0.0,7.0,0,12,0,11.0,0,2,2784.0,2088.0,-696.0,0.0,-696.0,0.0,0.0,1,1,0,100,100,0,4.0,0.0,4.0,4.0,0,0,1.0,1.0,0,0
JMAN_18409537,2023-01-27,0,1,0,0,1,0,0,0,1,17,0,0,1,0,Media & Entertainment,1000 - 4999,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0
JMAN_2462242,2023-02-24,0,1,1,0,0,1,0,0,0,17,0,0,4,0,Manufacturing & Resources,Unknown,0,0,0,0.0,0.0,0.0,8.0,0,0,0,20.0,0,12,1596.0,1368.0,-228.0,0.0,-228.0,0.0,0.0,1,0,0,100,100,0,7.0,0.333333333,6.0,7.0,0,1,0.857142857,0.857142857,0,0
JMAN_2474115,2023-03-17,0,1,0,0,0,0,0,0,1,13,0,0,2,0,Manufacturing & Resources,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,0,112,3924.0,5004.0,1080.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,3.0,0.333333333,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_10442134,2023-01-13,0,1,0,1,0,0,0,0,1,7,1,0,1,0,Non-Profits & Associations,5000+,0,100,20,0.0,0.0,0.0,0.0,0,6,0,4.0,3,354,20583.96,30507.84,9923.88,0.0,7485.076364,0.0,-800.04,1,1,0,100,100,0,22.0,0.15,21.0,22.0,0,1,0.909090909,0.954545455,0,1
JMAN_9034141,2023-02-17,0,1,0,0,0,0,0,0,1,13,0,0,6,0,Healthcare,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,11,0,5.0,0,9,1200.0,1320.0,120.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_12791979,2023-03-31,0,1,0,0,0,0,0,0,1,4,0,0,1,0,"Retail, Wholesale & Distribution",Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,7,588.0,588.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,2.0,3.0,0,1,1.0,0.666666667,1,0
JMAN_2476115,2023-03-10,0,1,0,0,0,1,0,0,0,17,1,0,1,0,Corporate Services,Unknown,0,0,0,0.0,0.0,8.0,8.0,0,0,0,21.0,0,138,8715.6,9134.28,0.0,418.68,0.0,0.0,0.0,1,1,1,100,100,0,5.0,0.2,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_9897409,2023-03-10,0,1,0,0,0,1,0,0,0,11,1,0,3,0,Financial Services,Unknown,0,100,43,0.0,0.0,0.0,0.0,0,0,0,21.0,0,114,10633.08,4810.68,-6274.44,452.04,0.0,-6274.44,0.0,1,1,0,100,100,0,8.0,0.333333333,6.0,8.0,1,0,0.75,0.75,0,0
JMAN_14450264,2023-01-13,0,1,0,0,0,0,0,0,1,5,1,0,1,0,Technology,Unknown,0,100,25,0.0,0.0,0.0,0.0,0,0,0,0.0,20,19,3792.0,3792.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,4.0,0.0,1.0,4.0,0,1,0.25,0.25,0,0
JMAN_9948637,2023-01-27,0,1,0,0,0,1,0,0,0,10,0,0,1,0,Technology,Unknown,0,0,0,0.0,-100.0,0.0,6.0,0,8,0,3.0,0,0,64.32,78.12,13.08,0.72,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2466490,2023-03-24,0,1,0,0,0,0,0,0,1,17,0,0,3,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,0,0,1308.0,1308.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_10078002,2023-03-03,0,1,1,0,0,0,0,0,1,10,1,0,1,0,Manufacturing & Resources,5000+,0,80,45,0.0,0.0,0.0,0.0,0,10,0,8.0,0,46,21384.0,22572.0,1188.0,0.0,1188.0,0.0,0.0,1,1,0,100,100,0,18.0,0.1875,18.0,18.0,0,1,0.888888889,1.0,0,1
JMAN_11350389,2023-02-03,0,1,0,1,0,1,0,0,0,11,1,0,1,0,Technology,100 - 249,0,100,40,0.0,-50.0,8.0,5.5,0,9,1,0.0,12,29,3078.12,3137.64,0.0,68.04,0.0,0.0,0.0,1,1,0,100,100,0,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_9441150,2023-03-24,0,1,0,0,0,0,0,0,1,17,0,0,5,0,"Retail, Wholesale & Distribution",Unknown,0,0,0,0.0,0.0,0.0,0.0,0,10,0,12.0,0,59,1500.0,2100.0,600.0,0.0,600.0,0.0,0.0,1,0,0,100,100,0,5.0,0.5,4.0,5.0,0,1,0.8,0.8,0,0
JMAN_9005782,2023-03-03,0,1,0,0,0,1,0,0,0,13,0,0,5,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,7,0,4.0,0,0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_9005620,2023-03-03,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,11,0,12.0,0,15,1608.0,1824.0,216.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_18410388,2023-02-24,0,1,0,0,0,1,0,0,0,17,0,0,1,0,Unknown,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,672.0,672.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,4.0,0.0,0.0,4.0,0,0,0.0,0.0,0,0
JMAN_2430783,2023-03-10,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Unknown,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,10,0,12.0,0,0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2235384,2023-01-20,0,1,0,1,0,1,0,0,0,19,0,0,3,0,"Retail, Wholesale & Distribution",1000 - 4999,0,0,0,0.0,0.0,0.0,0.0,0,0,0,13.0,0,152,1452.0,1452.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_14567352,2023-03-17,0,1,0,0,0,0,0,0,1,3,1,0,1,0,Manufacturing & Resources,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,9,0,0.0,0,4,2352.0,2352.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,4.0,0.0,4.0,4.0,0,0,1.0,1.0,0,0
JMAN_9020594,2023-01-06,0,1,0,0,0,0,1,0,0,16,0,0,3,0,Manufacturing & Resources,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,5,0,10.0,0,10,540.0,660.0,120.0,0.0,120.0,0.0,0.0,0,0,0,100,100,0,9.0,0.222222222,9.0,9.0,0,1,1.0,1.0,0,0
JMAN_2482735,2023-02-17,0,1,0,0,0,0,0,0,1,17,0,0,6,0,Manufacturing & Resources,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,11,0,5.0,0,6,936.0,1788.0,852.0,0.0,0.0,564.0,0.0,1,1,0,100,100,0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9020327,2023-01-13,0,1,1,0,0,0,0,0,1,16,1,0,4,0,Healthcare,250 - 499,0,100,100,0.0,0.0,0.0,0.0,0,6,0,4.0,134,73,22056.0,22056.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,12.0,0.125,9.0,12.0,0,1,0.666666667,0.75,0,1
JMAN_9898535,2023-02-10,0,1,0,0,0,0,0,0,1,11,0,0,2,0,Healthcare,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,7,1,1.0,0,0,60.0,1668.0,-60.0,0.0,0.0,-60.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
