id,score_date,csat_score,csat_response_rate,nps_score,nps_score_all_time,avg_nps_rating,avg_nps_rating_all_time,outreach_call_90dayflag,num_low_sev_outages,num_high_sev_outages,months_since_high_sev_outage,num_tickets_deflected,max_tickets_per_agent
JMAN_9005021,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,10,0,12.0,0,1
JMAN_9003334,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,18,1,1.0,0,0
JMAN_9036409,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,8,0,4.0,0,0
JMAN_10048042,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,6,0,6.0,0,26
JMAN_2470276,2023-03-31,100,7,-100.0,-100.0,0.0,0.0,0,5,0,1.0,0,735
JMAN_9031935,2023-02-03,100,25,-100.0,-100.0,1.0,1.0,0,0,0,13.0,701,240
JMAN_2481898,2023-01-06,0,0,0.0,0.0,0.0,0.0,1,4,0,10.0,0,0
JMAN_9467941,2023-02-17,0,0,0.0,0.0,0.0,0.0,0,10,0,11.0,0,21
JMAN_2450157,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,8,0,10.0,0,0
JMAN_9075278,2023-01-13,0,0,0.0,0.0,0.0,0.0,0,6,0,4.0,0,6
JMAN_9003316,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,7,0,4.0,0,7
JMAN_2481216,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,6,0,12.0,0,24
JMAN_2469088,2023-03-31,0,0,0.0,0.0,0.0,0.0,1,7,0,12.0,0,11
JMAN_9119221,2023-03-17,100,14,0.0,0.0,0.0,0.0,1,8,0,4.0,507,1049
JMAN_2457731,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,10,1,0.0,0,3
JMAN_2468349,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,12,0,11.0,0,39
JMAN_2449307,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,0,0,19.0,0,52
JMAN_9015478,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,15,1,0.0,0,6
JMAN_2462242,2023-03-17,0,0,0.0,0.0,0.0,8.0,0,0,0,21.0,0,19
JMAN_9038779,2023-02-17,0,0,0.0,0.0,0.0,0.0,0,11,0,5.0,0,0
JMAN_9020196,2023-01-06,0,0,-100.0,-100.0,3.0,3.0,0,4,0,10.0,0,16
JMAN_2418297,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,8,0,10.0,0,0
JMAN_9034647,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,6,0,12.0,0,0
JMAN_11200796,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,10,0,1.0,0,22
JMAN_9075938,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,0,0,21.0,0,226
JMAN_9074060,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,2,152
JMAN_10355825,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,8,0,6.0,0,0
JMAN_2335690,2023-02-17,0,0,0.0,100.0,0.0,10.0,0,8,0,3.0,0,1
JMAN_9129318,2023-01-13,100,5,0.0,0.0,0.0,0.0,0,0,0,19.0,50,525
JMAN_9035528,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,10,0,12.0,0,69
JMAN_2455695,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,6,0,12.0,0,0
JMAN_9043399,2023-01-20,100,33,0.0,0.0,0.0,0.0,0,0,0,19.0,0,417
JMAN_10190396,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,5,0,1.0,0,40
JMAN_12085153,2023-03-24,0,25,0.0,0.0,0.0,0.0,1,10,0,1.0,0,106
JMAN_2456281,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,6,0,12.0,0,4
JMAN_2477792,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,2,0,1.0,0,0
JMAN_2473750,2023-03-17,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,0,9
JMAN_9047552,2023-01-06,100,33,0.0,0.0,0.0,0.0,0,5,0,2.0,0,49
JMAN_2448722,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,0,0,15.0,0,0
JMAN_9004984,2023-01-13,0,0,0.0,0.0,0.0,0.0,0,5,0,3.0,0,1
JMAN_9839820,2023-02-03,0,13,0.0,0.0,0.0,0.0,1,7,1,1.0,2,103
JMAN_16871480,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_10575478,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,8,1,0.0,0,35
JMAN_11673207,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,11,0,12.0,0,0
JMAN_2461712,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,0,0,20.0,0,347
JMAN_9129318,2023-02-24,100,4,0.0,0.0,0.0,0.0,0,0,0,20.0,31,454
JMAN_11618371,2023-02-17,0,0,-100.0,-100.0,4.0,4.0,0,0,0,0.0,0,7
JMAN_9001140,2023-02-24,100,33,-100.0,-100.0,2.0,2.0,0,12,0,11.0,0,60
JMAN_2331004,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,11,0,7.0,0,48
JMAN_9746946,2023-01-13,0,0,0.0,0.0,0.0,0.0,0,0,0,13.0,0,0
JMAN_18410824,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_11055836,2023-03-17,100,33,0.0,0.0,0.0,0.0,0,14,0,1.0,126,65
JMAN_2460501,2023-02-03,0,29,0.0,0.0,0.0,0.0,0,0,0,20.0,0,299
JMAN_9022039,2023-02-24,100,25,0.0,0.0,0.0,0.0,0,12,0,5.0,1,147
JMAN_2452473,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,10,0,12.0,0,6
JMAN_9023361,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,6,0,4.0,0,2
JMAN_9313625,2023-01-06,100,25,0.0,0.0,0.0,0.0,1,4,0,10.0,0,17
JMAN_9313625,2023-02-03,100,20,0.0,0.0,0.0,0.0,1,10,0,11.0,0,53
JMAN_9008188,2023-02-17,50,17,0.0,0.0,0.0,0.0,0,10,0,11.0,0,0
JMAN_2375471,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,9,0,8.0,0,14
JMAN_2478212,2023-02-17,0,0,0.0,0.0,0.0,0.0,0,8,0,11.0,0,67
JMAN_2446468,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,8,0,12.0,0,0
JMAN_2392015,2023-02-17,0,0,0.0,0.0,0.0,0.0,1,10,0,7.0,0,3
JMAN_9026515,2023-02-24,100,100,0.0,0.0,0.0,0.0,0,0,0,20.0,0,0
JMAN_9028070,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,0,0,12.0,0,0
JMAN_9398554,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,0,0,14.0,0,200
JMAN_2454977,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,9,1,0.0,0,1
JMAN_10967092,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,0,0,16.0,0,3
JMAN_9016394,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,6,0,4.0,0,0
JMAN_2476133,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,11,0,12.0,0,33
JMAN_2470276,2023-02-24,0,0,-100.0,-100.0,0.0,0.0,0,15,1,0.0,0,415
JMAN_10744386,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,18,1,1.0,22,72
JMAN_2461321,2023-01-13,0,0,0.0,0.0,0.0,0.0,0,5,0,10.0,1,599
JMAN_2466569,2023-02-03,100,33,0.0,0.0,0.0,0.0,0,0,0,14.0,0,118
JMAN_9018662,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,10,0,12.0,0,0
JMAN_9008468,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,0,0,21.0,0,0
JMAN_2475094,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,10,0,6.0,0,0
JMAN_18410398,2023-03-17,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_18126654,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_9000371,2023-03-17,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,0,0
JMAN_11075462,2023-01-13,100,50,0.0,50.0,7.0,8.5,0,9,0,10.0,0,152
JMAN_2439899,2023-01-13,0,0,0.0,0.0,0.0,0.0,0,5,0,3.0,0,33
JMAN_2429874,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,0,0,13.0,0,1
JMAN_9121993,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,10,0,12.0,0,74
JMAN_1862669,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,0,0,21.0,0,45
JMAN_16161349,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_2474033,2023-01-13,0,0,0.0,0.0,0.0,0.0,0,9,0,10.0,0,0
JMAN_10227669,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,9,0,8.0,0,0
JMAN_2451147,2023-02-03,0,0,-100.0,-100.0,4.0,4.0,0,10,0,5.0,0,30
JMAN_9000773,2023-03-03,100,36,0.0,0.0,0.0,0.0,1,10,0,6.0,0,1
JMAN_2407642,2023-02-17,0,0,0.0,0.0,0.0,0.0,0,8,0,3.0,0,0
JMAN_9007138,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,5,0,2.0,0,0
JMAN_2441230,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,0,0,13.0,0,1
JMAN_2483316,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,3,0,1.0,0,21
JMAN_17656192,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_16385554,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,10,0,0.0,0,0
JMAN_10575478,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,7,1,1.0,0,50
JMAN_11018677,2023-03-31,0,0,0.0,0.0,0.0,8.0,0,7,0,12.0,0,38
JMAN_2468805,2023-01-13,0,0,0.0,0.0,0.0,0.0,0,5,0,3.0,0,6
JMAN_9221334,2023-01-13,0,0,0.0,0.0,0.0,0.0,1,9,0,10.0,0,52
JMAN_18410407,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_2478280,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,0,0,20.0,0,0
JMAN_9111310,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,7,0,12.0,9,35
JMAN_2437713,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,4,0,10.0,0,1
JMAN_10979316,2023-03-24,0,0,0.0,0.0,0.0,8.0,0,2,0,3.0,0,2
JMAN_2474309,2023-01-27,0,0,100.0,100.0,10.0,10.0,0,8,0,3.0,0,0
JMAN_2388391,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,0,0,20.0,0,0
JMAN_2461046,2023-03-17,0,0,0.0,100.0,0.0,9.0,0,5,0,3.0,0,53
JMAN_9084076,2023-02-17,0,0,0.0,0.0,0.0,0.0,0,8,0,11.0,0,0
JMAN_2452473,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,10,0,11.0,0,27
JMAN_2475275,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,0,0,19.0,0,113
JMAN_9075122,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,8,0,10.0,0,0
JMAN_2477395,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,10,0,6.0,0,0
JMAN_2325725,2023-02-17,0,0,0.0,100.0,0.0,9.0,0,8,0,3.0,0,24
JMAN_2480410,2023-02-10,0,0,0.0,100.0,0.0,10.0,0,11,0,5.0,0,10
JMAN_2412645,2023-02-17,0,0,0.0,0.0,0.0,0.0,0,11,0,5.0,0,35
JMAN_2452339,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,7,0,4.0,0,0
JMAN_18005774,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_9208635,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,3,1,1.0,0,187
JMAN_11710046,2023-02-24,100,31,0.0,100.0,0.0,10.0,0,0,0,0.0,6,7
JMAN_9028641,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,8,0,6.0,0,10
JMAN_2453359,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,0,0,21.0,0,136
JMAN_9035528,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,12,0,11.0,0,88
JMAN_12791979,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2
JMAN_10348982,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,8,0,6.0,0,334
JMAN_2468966,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,8,0,3.0,0,6
JMAN_2447279,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,7,0,4.0,0,0
JMAN_2456825,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,12,0,11.0,0,18
JMAN_2473789,2023-03-24,0,0,0.0,0.0,7.0,7.0,0,10,0,12.0,0,25
JMAN_9002379,2023-03-17,67,33,0.0,0.0,0.0,0.0,0,0,0,21.0,0,14
JMAN_9014472,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,7,0,4.0,0,0
JMAN_9014472,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,10,0,6.0,0,0
JMAN_2445629,2023-02-24,100,33,0.0,0.0,0.0,0.0,1,12,0,11.0,0,12
JMAN_2480262,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,11,0,12.0,0,0
JMAN_9003564,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,0,0,14.0,0,77
JMAN_2463062,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,0,0,13.0,0,8
JMAN_2463062,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,0,0,13.0,0,5
JMAN_2461834,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,8,0,10.0,0,0
JMAN_2461834,2023-03-17,0,0,0.0,0.0,0.0,0.0,0,10,0,12.0,0,0
JMAN_13302332,2023-03-24,100,33,0.0,0.0,0.0,0.0,0,0,0,0.0,0,52
JMAN_2469242,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,0,0,21.0,0,9
JMAN_2478859,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,10,0,12.0,0,103
JMAN_2378161,2023-01-13,0,0,0.0,0.0,0.0,0.0,0,6,0,6.0,0,176
JMAN_2402232,2023-03-24,100,18,0.0,0.0,0.0,0.0,0,0,0,21.0,1,239
JMAN_9001024,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,11,0,12.0,0,26
JMAN_10909526,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,0,0,15.0,0,0
JMAN_18362857,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_10361494,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,4,0,3.0,0,0
JMAN_9002816,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,12,0,11.0,0,14
JMAN_9003121,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,8,0,11.0,610,117
JMAN_18409549,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_18410393,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_9038779,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,6,0,4.0,0,0
JMAN_9471486,2023-02-17,0,0,0.0,0.0,0.0,0.0,0,9,1,1.0,0,440
JMAN_2460735,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,0,0,19.0,1,186
JMAN_2452905,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,2,0,1.0,0,0
JMAN_2444949,2023-02-17,0,0,0.0,0.0,0.0,0.0,0,10,0,11.0,0,0
JMAN_2476133,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,10,0,12.0,0,12
JMAN_9391855,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,0,0,19.0,0,92
JMAN_9038496,2023-03-17,0,0,0.0,0.0,0.0,0.0,0,0,0,21.0,0,169
JMAN_2456825,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,8,0,10.0,0,12
JMAN_16719774,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_9019244,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,9,0,11.0,7,96
JMAN_9111310,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,12,0,11.0,13,46
JMAN_18410412,2023-01-13,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_2437417,2023-02-03,0,0,-100.0,-100.0,0.0,0.0,0,0,0,20.0,24,316
JMAN_9040231,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,8,0,12.0,0,2
JMAN_10489734,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,8,0,3.0,0,0
JMAN_13993883,2023-03-03,0,0,100.0,100.0,10.0,10.0,0,0,0,0.0,6,74
JMAN_2481252,2023-01-06,0,0,50.0,50.0,8.5,8.5,0,0,0,13.0,0,53
JMAN_9121993,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,12,0,11.0,0,46
JMAN_2481216,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,10,0,11.0,0,23
JMAN_9014565,2023-02-17,0,0,0.0,0.0,0.0,0.0,0,10,0,11.0,0,0
JMAN_2456322,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,9,1,0.0,0,27
JMAN_2420440,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,4,0,3.0,0,0
JMAN_9014743,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,0,0
JMAN_9017463,2023-03-17,0,0,0.0,0.0,0.0,0.0,0,10,0,12.0,0,2
JMAN_18410413,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_2473827,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,10,0,5.0,0,8
JMAN_9401641,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,0,0,20.0,0,172
JMAN_2351429,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,7,0,4.0,0,0
JMAN_18409541,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_9208635,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,7,1,1.0,0,162
JMAN_9696461,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,10,0,11.0,0,3
JMAN_9003568,2023-03-24,100,7,0.0,0.0,0.0,0.0,1,0,0,15.0,21,399
JMAN_2453581,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,8,0,6.0,0,30
JMAN_9034647,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,6,0,10.0,0,0
JMAN_2481883,2023-01-06,0,0,0.0,100.0,0.0,10.0,0,7,0,4.0,4,24
JMAN_2414128,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,4,0,10.0,0,2710
JMAN_9039072,2023-02-17,0,0,0.0,0.0,0.0,0.0,0,10,0,11.0,0,0
JMAN_2379983,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,0,0,14.0,0,0
JMAN_18271448,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_9007515,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,2,0,1.0,0,37
JMAN_2317163,2023-03-17,0,0,0.0,0.0,0.0,0.0,0,0,0,15.0,0,22
JMAN_9084558,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,10,0,12.0,0,0
JMAN_2481392,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,8,0,10.0,0,6
JMAN_9396302,2023-01-27,0,0,-100.0,-66.7,4.0,4.7,0,2,0,1.0,0,127
JMAN_15044959,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,4
JMAN_12608707,2023-01-13,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_2439899,2023-03-17,0,0,0.0,0.0,0.0,0.0,1,14,0,1.0,0,26
JMAN_9174983,2023-03-24,100,20,0.0,0.0,0.0,0.0,0,8,0,12.0,10,71
JMAN_9023687,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,7,0,4.0,0,142
JMAN_2474704,2023-02-17,0,0,0.0,0.0,0.0,0.0,0,0,0,14.0,0,16
JMAN_2475820,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,10,0,1.0,0,0
JMAN_2477395,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,0,0
JMAN_9008932,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,10,1,0.0,0,5
JMAN_11126390,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,8,1,0.0,0,139
JMAN_9007138,2023-02-17,0,0,0.0,0.0,0.0,0.0,0,8,0,3.0,0,0
JMAN_18410389,2023-03-17,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_2481520,2023-03-17,0,0,0.0,100.0,0.0,10.0,0,10,0,12.0,1,104
JMAN_9492699,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,0,0,15.0,0,97
JMAN_13717602,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,10,0,0.0,0,10
JMAN_9332838,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,5,0,10.0,0,0
JMAN_2449296,2023-03-17,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,0,0
JMAN_11018677,2023-01-20,0,0,0.0,0.0,0.0,8.0,0,8,0,10.0,0,26
JMAN_18409963,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_10025258,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,8,0,12.0,0,0
JMAN_9754365,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,12,0,11.0,0,10
JMAN_18410402,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_2454712,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,11,0,12.0,0,0
JMAN_2461511,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,10,0,12.0,0,6
JMAN_9218106,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,8,0,11.0,0,0
JMAN_2445535,2023-02-03,50,17,-33.3,-50.0,7.3,6.8,0,9,0,11.0,0,0
JMAN_18410412,2023-01-20,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_2379983,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,0,0,14.0,0,0
JMAN_2457086,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,0,6
JMAN_9039356,2023-03-17,100,15,0.0,0.0,0.0,0.0,0,5,0,3.0,0,109
JMAN_2412040,2023-02-03,100,25,0.0,0.0,0.0,0.0,0,9,1,0.0,36,1
JMAN_9001380,2023-02-17,0,0,0.0,0.0,0.0,0.0,0,11,0,5.0,0,0
JMAN_9018509,2023-03-10,0,0,0.0,0.0,0.0,0.0,1,8,0,6.0,0,191
JMAN_9038285,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,2,0,1.0,0,0
JMAN_9150028,2023-02-03,0,0,-100.0,-100.0,0.0,0.0,0,7,1,1.0,0,0
JMAN_9075278,2023-03-17,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,0,9
JMAN_18411652,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_18362858,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_9328421,2023-02-17,0,0,0.0,0.0,0.0,0.0,0,11,0,5.0,0,519
JMAN_9096433,2023-01-13,100,100,0.0,0.0,0.0,0.0,0,0,0,13.0,0,167
JMAN_18410816,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_9032834,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,0,16
JMAN_2235384,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,0,0,15.0,0,116
JMAN_9022086,2023-02-17,100,50,0.0,0.0,0.0,0.0,0,11,0,5.0,0,2
JMAN_2474522,2023-03-17,0,0,100.0,100.0,10.0,10.0,0,10,0,12.0,0,19
JMAN_2374491,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,8,0,6.0,0,25
JMAN_18410810,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_9026918,2023-01-27,0,0,0.0,0.0,0.0,0.0,0,6,0,2.0,0,0
JMAN_9028450,2023-03-24,0,33,0.0,-100.0,0.0,0.0,0,10,0,12.0,0,15
JMAN_2304165,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,9,0,7.0,0,12
JMAN_9074060,2023-01-13,0,0,0.0,0.0,0.0,0.0,0,6,0,4.0,1,160
JMAN_9810546,2023-02-10,50,15,0.0,0.0,8.0,8.0,0,11,0,7.0,1,52
JMAN_2479512,2023-01-06,0,0,0.0,0.0,0.0,0.0,0,5,0,10.0,0,0
JMAN_11096413,2023-03-31,100,50,0.0,0.0,0.0,0.0,0,5,0,1.0,0,0
JMAN_2335690,2023-03-03,0,0,0.0,100.0,0.0,10.0,0,7,0,4.0,0,1
JMAN_9052224,2023-02-17,100,50,-100.0,-100.0,1.0,1.0,1,11,0,5.0,0,5
JMAN_12250851,2023-02-03,0,0,100.0,100.0,10.0,10.0,0,0,0,0.0,0,137
JMAN_9206753,2023-02-17,100,36,0.0,0.0,0.0,0.0,0,0,0,20.0,0,48
JMAN_9001350,2023-03-17,0,0,0.0,0.0,0.0,8.0,1,10,0,12.0,0,805
JMAN_18411228,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_2450463,2023-03-10,0,0,0.0,0.0,0.0,0.0,0,10,0,12.0,0,37
JMAN_2468132,2023-01-06,0,0,0.0,0.0,8.0,8.0,0,7,0,4.0,0,1
JMAN_9275311,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,10,0,11.0,0,0
JMAN_9275311,2023-01-20,0,0,0.0,0.0,0.0,0.0,1,8,0,10.0,0,0
JMAN_2463960,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,10,0,1.0,0,0
JMAN_9662440,2023-03-10,0,0,0.0,0.0,0.0,0.0,1,10,0,12.0,0,8
JMAN_18411660,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_2351429,2023-03-17,0,0,0.0,0.0,0.0,0.0,0,8,0,4.0,0,0
JMAN_18315630,2023-03-03,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0
JMAN_2480951,2023-02-10,0,0,0.0,0.0,0.0,0.0,0,10,1,0.0,0,14
JMAN_10715453,2023-02-03,100,100,0.0,0.0,0.0,0.0,0,0,0,16.0,0,0
JMAN_9160150,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,0,0,20.0,0,0
JMAN_2476133,2023-02-03,0,0,0.0,0.0,0.0,0.0,0,10,0,11.0,0,11
JMAN_2479836,2023-03-17,88,67,0.0,0.0,0.0,0.0,0,10,0,12.0,0,0
JMAN_1009797,2023-03-31,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,0,0
JMAN_2469850,2023-03-31,0,0,0.0,0.0,0.0,8.0,0,7,0,12.0,0,1
JMAN_2479556,2023-01-13,0,0,0.0,0.0,0.0,0.0,0,9,0,10.0,0,4
JMAN_9028996,2023-01-13,100,16,0.0,0.0,7.0,7.0,0,6,0,4.0,0,77
JMAN_9022517,2023-02-24,0,0,0.0,0.0,0.0,0.0,0,12,0,11.0,0,16
JMAN_2478212,2023-03-24,0,0,0.0,0.0,0.0,0.0,0,8,0,12.0,0,56
